id,title,category_id,seller_id,start_price,bid_step,buy_now_price,current_price,highest_bidder_id,auction_type,status,description,end_time,auto_extend,created_at
6dc27fc9-b2f6-42bb-bc50-a5fe8ce2d886,Xiaomi 15 Ultra 512GB,9,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,4196,78,,4820,6dee7224-0cd4-405a-a0de-163ee91b0685,traditional,active,"A photography powerhouse built with professional-grade periscope zoom, exceptional low-light performance, and massive 512GB storage for creators. Premium materials and advanced imaging capabilities position this device at the top of Xiaomi’s flagship lineup.",2053-04-23 00:00:00,false,2025-12-06 00:00:00
6e8b1f97-deac-44de-8219-6f1e6855a392,Men’s Chino Pants,12,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,3854,62,8854,4536,1b2529fc-0ef1-433b-9d87-a2df61c453fc,buy_now,active,"Soft and stretchable cotton-blend chinos for everyday comfort. Smart casual style fits perfectly for work, school, or weekend activities. Designed to pair easily with shirts, polos, or sweaters.",2034-02-24 00:00:00,true,2025-12-08 00:00:00
6ec4886d-a6d1-469e-8542-11e3b7a5c7d3,OnePlus 13 Pro 256GB,9,03d30abe-7acd-49da-a689-8171fec6fa4c,2953,128,,3721,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,traditional,sold,"A seamless combination of speed, elegance, and professional-grade photography. Featuring a 120Hz Fluid AMOLED display, Snapdragon flagship processor, and Hasselblad-tuned cameras, this device excels in both performance and craftsmanship. OxygenOS ensures a clean, responsive experience.",2045-02-07 00:00:00,false,2025-12-09 00:00:00
6f0c4513-ddf6-4617-a4b4-deb1208479ad,Cherry Blossom Garden Art,17,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,1583,49,,1975,76c91bb9-8fc0-465c-8ec7-5716c05004a8,traditional,active,"A serene floral painting featuring blooming cherry blossoms in gentle tones. A symbol of renewal and beauty, ideal for peaceful decorative spaces.",2047-11-04 00:00:00,true,2025-12-09 00:00:00
701e5476-480c-4192-900e-e0a11fb22428,Fujifilm X-T5,11,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,352,145,,2092,79929588-7af9-4046-a39a-52feee2415e4,traditional,active,"A powerful APS-C camera with beautiful color science and a classic retro design. 40MP sensor captures outstanding detail for photography, while 6.2K video enhances creative versatility. Lightweight yet durable, it is loved by travel photographers and street shooters.",2036-11-21 00:00:00,true,2025-12-09 00:00:00
70c3c2f0-a050-4407-b86b-49b3a1b07f79,Women’s High-Waist Jeans,13,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,1058,178,,2304,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,Stretchable denim with a high-rise cut that flatters the figure. Durable and stylish design suitable for casual streetwear or semi-formal styling. Comfortable for all-day wear and easy to match with any top.,2042-05-12 00:00:00,true,2025-12-07 00:00:00
7142b4d2-149b-4f07-ab5c-cb7a16e3b778,Women’s Wide-Leg Pants,13,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,2673,68,,3081,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,traditional,active,"Flowy and breathable fabric creates an elegant drape for a sophisticated look. Perfect for office outfits, coffee dates, or evening wear. Offers comfort with a fashionable statement.",2050-07-30 00:00:00,true,2025-12-08 00:00:00
720c177c-377a-446d-aa3c-bb6d247682a8,Cartier Santos de Cartier,14,6ae7fa67-377a-4bba-8676-029d005e2bc1,1829,200,,3629,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,traditional,active,A historic aviation-inspired masterpiece with exposed screws and iconic square case. Elegant yet sporty design makes it perfect for both formal and casual styling. A timeless piece of Parisian luxury.,2039-08-17 00:00:00,true,2025-12-08 00:00:00
726aa3eb-6e0c-470f-8c14-45987ae3656d,Lenovo Legion 7 Pro RTX 4090,10,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,1784,57,,2126,ac285fd8-a4a1-40ac-8286-c8d6173f057a,traditional,active,"A top-tier gaming machine equipped with RTX 4090 graphics for dominating performance in modern titles. The high refresh-rate display ensures ultra-smooth motion, while Legion ColdFront cooling keeps temperatures under control. Designed for gamers and 3D creatives who demand the absolute best.",2053-04-23 00:00:00,true,2025-12-06 00:00:00
72fd04e6-f4bb-43f2-8198-35147973b8bc,Golden Leaf Botanical Wall Art,17,03d30abe-7acd-49da-a689-8171fec6fa4c,758,144,,1622,11c14be1-13ce-48a1-bd33-0830cca9c4da,traditional,active,A nature-inspired artwork highlighted with metallic gold leaf accents for luxurious elegance. Adds artistic sophistication while maintaining organic beauty.,2031-06-01 00:00:00,false,2025-12-09 00:00:00
747a457f-c433-411e-8d41-69de22828a79,Honda SH 150i,19,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,1199,115,,2004,153ff855-cd4e-41f7-9232-d0d2c3a514a4,traditional,active,Premium urban scooter with modern luxury styling and smooth engine performance. Spacious under-seat storage and smart key system offer maximum daily convenience.,2031-05-29 00:00:00,false,2025-12-06 00:00:00
753d7061-dd9b-4430-8fc6-ec91db74092c,OnePlus 13 128GB,9,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,4096,170,,5116,2cbb0044-f5b8-49fd-929b-9d2ef0526033,traditional,active,"A fast, stylish smartphone designed for smooth day-to-day use. With super-fast charging, clean OxygenOS software, and solid imaging performance, it is an ideal choice for students, professionals, and casual users. Lightweight yet powerful, offering excellent value.",2053-04-22 00:00:00,false,2025-12-05 00:00:00
75f34259-41e1-4e2e-9eb5-7de33b1c1285,ASUS ROG Phone 9 Ultimate 512GB,9,6ae7fa67-377a-4bba-8676-029d005e2bc1,2091,191,7091,3428,153ff855-cd4e-41f7-9232-d0d2c3a514a4,buy_now,active,"Built for elite mobile gamers with a 165Hz AMOLED display, advanced cooling technology, and AirTrigger controls for console-like precision. Massive 512GB storage and top-tier Snapdragon performance allow long gaming sessions with minimal heat and throttling. A true gaming powerhouse.",2045-02-06 00:00:00,false,2025-12-08 00:00:00
76382d3f-752a-4f6d-a40a-20ef544f69f9,New Balance 550 Retro,15,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,3448,72,,3952,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,"Retro basketball-inspired sneaker with a clean, structured silhouette. Leather upper and retro color accents deliver vintage vibes. A top pick in modern street style.",2028-08-31 00:00:00,false,2025-12-05 00:00:00
76ab1c95-3b26-4f7d-b623-7f6866cb538e,Women’s Pencil Skirt,13,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,105,149,,999,6dee7224-0cd4-405a-a0de-163ee91b0685,traditional,sold,A slim and refined silhouette designed for professional and dressy occasions. Stretchable fabric supports comfortable movement while maintaining a polished appearance. A classy go-to piece for office and events.,2045-02-04 00:00:00,false,2025-12-06 00:00:00
79aa8d4e-5b1c-444e-8325-dd9da4acf7d8,Sony Xperia 2 IV 256GB,9,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,2429,107,7429,3071,a155ec1d-c375-47e3-865a-e154f17a3ced,buy_now,active,"A creator-focused smartphone featuring Zeiss optics, cinema-style video controls, and a tall 4K HDR display for immersive viewing. Built with a sleek aluminum frame, this device is ideal for filmmakers and mobile content creators seeking professional-grade tools on the go.",2045-02-03 00:00:00,false,2025-12-05 00:00:00
79d1773a-dac9-479a-b0f0-c02b388946b8,Fujifilm X-S20,11,73522f6e-93c0-4066-857c-03ac111f0132,3743,83,8743,4324,153ff855-cd4e-41f7-9232-d0d2c3a514a4,buy_now,active,A compact and creator-friendly camera with superb autofocus and intuitive controls. Strong battery life supports travel and vlogging work. Fujifilm’s iconic film simulations bring cinematic tones straight out of camera.,2053-04-25 00:00:00,true,2025-12-08 00:00:00
7bb90c0b-968a-4123-bb1b-5090d9b61e1a,Lenovo Legion 5 RTX 4060,10,03d30abe-7acd-49da-a689-8171fec6fa4c,453,133,,1251,a3d7486c-6628-42e7-8a54-f326ba5f6775,traditional,active,A performance-packed gaming laptop offering outstanding value with RTX 4060 graphics. Well-optimized thermal system sustains reliable gaming performance. Durable build quality and comfortable keyboard make it a favorite among students and eSports players.,2045-02-03 00:00:00,true,2025-12-05 00:00:00
7c1dd3d5-c0de-49cc-ae3c-bc8f5e3555c6,Cartier Ballon Bleu,14,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,3171,56,,4011,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,A luxurious and feminine design with a rounded case and elegant Roman numerals. Blue sapphire cabochon crown adds a refined signature touch. Perfect for collectors seeking sophistication and timeless style.,2028-09-04 00:00:00,false,2025-12-09 00:00:00
7d96d5bc-4e84-406b-902a-85782266591b,Lenovo Yoga Slim 7 Carbon,10,03d30abe-7acd-49da-a689-8171fec6fa4c,3771,186,,4887,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,"Exceptionally lightweight laptop built with carbon fiber for maximum portability and strength. A gorgeous display and long-lasting battery life make it perfect for professionals who work on the move. Silent, efficient performance delivers a premium ultra-portable experience.",2045-02-03 00:00:00,true,2025-12-05 00:00:00
7f04f7dd-66c1-44c8-a059-fd8a81506f41,MSI Stealth 16 Studio,10,73522f6e-93c0-4066-857c-03ac111f0132,3419,182,8419,4511,2cbb0044-f5b8-49fd-929b-9d2ef0526033,buy_now,active,A sleek and powerful laptop built for both gaming and professional creative work. Equipped with advanced RTX graphics and a stunning high refresh-rate display for smooth visuals. Lightweight magnesium alloy body ensures premium durability while staying portable. A well-rounded choice for creators and gamers who want style and performance in one machine.,2028-09-01 00:00:00,true,2025-12-06 00:00:00
7f5eb720-42a3-4c01-8a10-81dde6fcba76,MSI Katana 15,10,03d30abe-7acd-49da-a689-8171fec6fa4c,3943,61,,4553,11c14be1-13ce-48a1-bd33-0830cca9c4da,traditional,active,A budget-friendly gaming laptop that still packs a punch with RTX graphics and fast processor options. Optimized cooling helps maintain stable performance in long sessions. Solid keyboard feedback and upgrade options make it appealing for students and entry-level gamers.,2042-05-14 00:00:00,false,2025-12-09 00:00:00
7f9a44d7-3299-4062-8f4f-5e022cc82491,Gym Gloves Wrist Support,21,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,1081,139,,2054,6dee7224-0cd4-405a-a0de-163ee91b0685,traditional,active,Breathable workout gloves providing strong wrist protection and improved grip. Reduces calluses and enhances comfort during heavy lifts.,2053-04-23 00:00:00,false,2025-12-06 00:00:00
7fdd0e6d-0790-4885-9664-7b4d75e494a8,OPPO Find X7 Pro 256GB,9,03d30abe-7acd-49da-a689-8171fec6fa4c,1971,196,,3147,153ff855-cd4e-41f7-9232-d0d2c3a514a4,traditional,sold,"A beautifully designed flagship with curved edges, rich display quality, and Hasselblad-enhanced camera performance. SUPERVOOC ultra-fast charging ensures you stay powered throughout the day. Perfect for users seeking luxury aesthetics and powerful imaging technology.",2028-08-31 00:00:00,true,2025-12-05 00:00:00
8079cca6-6042-4af3-b268-1b84e4dd6d63,Panasonic Lumix GH6,11,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,121,174,,1165,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,A flagship Micro Four Thirds camera designed for filmmakers with 5.7K ProRes recording and strong in-body stabilization. Rugged construction ensures reliability in demanding shooting environments. A go-to choice for YouTubers and small production teams.,2047-10-31 00:00:00,false,2025-12-05 00:00:00
80b54cca-851f-46c1-b531-9ba760d64f4e,Hublot Big Bang Unico,14,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,803,199,,2196,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,traditional,active,"A bold fusion of materials and innovation, featuring a skeleton dial and high-performance chronograph movement. Designed for those who love modern luxury with strong wrist presence. A true statement piece for trendsetters.",2045-02-03 00:00:00,true,2025-12-05 00:00:00
80eabc49-bd17-4ab0-87f0-b0991c71b0f3,Microwave Oven 23L,22,03d30abe-7acd-49da-a689-8171fec6fa4c,145,15,,265,14de0956-48d5-4aac-a4ed-5353150ae13c,traditional,active,Compact microwave with precise defrost and multi-function heating modes. Easy-to-clean interior and child lock safety function.,2028-09-02 00:00:00,false,2025-12-07 00:00:00
8132ca59-ece5-4025-899d-c676025fe43e,OPPO Reno12 Pro 256GB,9,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,1892,57,,2234,2cbb0044-f5b8-49fd-929b-9d2ef0526033,traditional,active,"A slim and stylish smartphone built for fashion-minded users. Vibrant AMOLED screen, AI-enhanced portraits, and battery-efficient performance make it perfect for daily use and social content creation. A well-balanced device for modern lifestyles.",2050-07-29 00:00:00,false,2025-12-07 00:00:00
8206e661-0076-4100-ab8e-87209186a81f,Spin Bike Home Training,21,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,230,109,,884,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,Smooth belt-drive cycling system with adjustable resistance levels. Sturdy frame and LCD monitor support high-intensity cardio and endurance workouts right at home.,2028-08-31 00:00:00,true,2025-12-05 00:00:00
839929d0-5870-4759-866e-dcff302ae8c8,Puma Suede Classic,15,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,2921,131,,3969,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,traditional,active,Iconic court sneaker with soft suede uppers and durable rubber outsole. Stylish heritage design that fits well with casual and sporty outfits. A timeless classic with bold personality.,2034-02-24 00:00:00,true,2025-12-08 00:00:00
83c047a1-e0c8-493c-99d3-6c1d27ea680a,Vivo X200 Pro 256GB,9,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,4711,196,9711,5887,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,buy_now,active,Known for next-gen gimbal stabilization that delivers extremely smooth images and videos. High-contrast display and strong AI camera enhancements allow exceptional detail in every shot. A top-tier choice for photography enthusiasts and travelers.,2050-07-29 00:00:00,true,2025-12-07 00:00:00
83da7500-05d5-4089-b3c3-757d6c6b0bd4,Acer Predator Helios 18 RTX 4090,10,03d30abe-7acd-49da-a689-8171fec6fa4c,3699,10,,3759,153ff855-cd4e-41f7-9232-d0d2c3a514a4,traditional,active,A massive gaming powerhouse with an 18-inch high refresh rate display for maximum immersion. RTX 4090 graphics deliver insane performance for demanding AAA titles and 3D workloads. Enhanced cooling and bold gaming aesthetics make this laptop a complete performance beast.,2036-11-17 00:00:00,true,2025-12-05 00:00:00
845294c3-7f76-49f1-b9b4-e6b9d27aac19,Yamaha NVX 155,19,6ae7fa67-377a-4bba-8676-029d005e2bc1,1914,120,,2634,6043eaa5-7735-4261-bac1-d7410c96f034,traditional,active,Sport-style scooter designed for energetic city rides. VVA engine and ABS braking ensure powerful yet safe urban mobility.,2036-11-17 00:00:00,true,2025-12-05 00:00:00
84b772cc-759e-45df-b8eb-b3f9cf15d29a,Wooden Train Playset,18,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,2214,69,,2697,d3a5488c-25f9-4dad-93b7-df54b25937b8,traditional,active,A classic wooden railway set with magnetic trains and flexible track pieces. Enhances fine motor skills and imaginative play for younger kids.,2034-02-24 00:00:00,true,2025-12-08 00:00:00
85ceac60-49e8-4b6a-b723-7d8e8a395c85,Puma RS-X Reinvention,15,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,4406,48,,4886,ac285fd8-a4a1-40ac-8286-c8d6173f057a,traditional,active,Chunky futuristic runner combining bold color blocking and comfort. High cushioning and breathable construction perfect for all-day streetwear. Designed for those who love standout looks.,2034-02-24 00:00:00,false,2025-12-08 00:00:00
86108771-1f6c-4d02-8cea-8395847a371b,Ford Everest 2024,20,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,4828,59,,5359,14de0956-48d5-4aac-a4ed-5353150ae13c,traditional,active,Rugged body-on-frame SUV capable of off-road exploration. Spacious 7-seat layout with advanced driver assistance features for family road trips.,2053-04-24 00:00:00,true,2025-12-07 00:00:00
866632e2-92f5-4a6e-9cbe-85ad4ca08289,Casual Crop Top,13,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,2223,69,7223,2637,76c91bb9-8fc0-465c-8ec7-5716c05004a8,buy_now,active,"Trendy and fitted design created for modern street fashion. Breathable and soft fabric ensures comfort in warm weather. Ideal for pairing with jeans, skirts, and high-waist bottoms.",2036-11-17 00:00:00,true,2025-12-05 00:00:00
88202009-d26e-48a3-b654-3b6743d74bdb,Mitsubishi Pajero Sport 2023,20,73522f6e-93c0-4066-857c-03ac111f0132,431,165,,1421,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,traditional,active,"A durable and powerful SUV with Super Select 4WD system, enabling confident driving over rough terrains. A reliable vehicle for challenging journeys.",2028-09-01 00:00:00,false,2025-12-06 00:00:00
882cd8df-9f65-4b55-8db7-3aed6dd473e5,Gold Initial Necklace,16,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,1910,187,,2410,2cbb0044-f5b8-49fd-929b-9d2ef0526033,traditional,active,A personalized gold pendant featuring a polished alphabet letter. Minimal elegance with meaningful expression — ideal as a heartfelt gift.,2050-07-29 00:00:00,false,2025-12-07 00:00:00
8992be11-8eb7-4df6-bb39-eaf820e6012c,Breitling Navitimer 01,14,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,1062,112,,1734,ac285fd8-a4a1-40ac-8286-c8d6173f057a,traditional,active,An aviation icon with slide-rule bezel functionality for navigation and flight calculations. Classic design paired with a chronometer-certified movement offers both heritage and precision. A must-have for aviation enthusiasts.,2050-07-28 00:00:00,true,2025-12-06 00:00:00
8a025000-8b95-46e9-be3a-0cfeb03a80e5,Range Rover Vogue 2024,20,03d30abe-7acd-49da-a689-8171fec6fa4c,4319,184,,5423,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,Ultra-luxury full-size SUV offering unmatched ride comfort and premium craftsmanship. Advanced terrain response system ensures effortless control on any road.,2050-07-30 00:00:00,true,2025-12-08 00:00:00
8b146d98-0297-4a54-9c61-4900337cf80c,Huawei P70 Pro 512GB,9,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,3054,53,,3531,d3a5488c-25f9-4dad-93b7-df54b25937b8,traditional,active,A premium flagship with impressive zoom capabilities and an elegant waterfall display. Large 512GB storage makes it suitable for professionals who need ample space for media and applications. Strong battery life and fast performance round out this high-end device. (Google Services not included.),2036-11-18 00:00:00,false,2025-12-06 00:00:00
8c5d9e3e-9d61-4710-9ce7-ae97b1f2237c,Power Rack Squat Stand,21,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,4645,160,9645,6245,1b2529fc-0ef1-433b-9d87-a2df61c453fc,buy_now,active,"Heavy-duty rack engineered for squats, bench pressing, and pull-ups. Multiple height adjustments and solid steel construction for safe strength progression.",2036-11-21 00:00:00,true,2025-12-09 00:00:00
8cb8899d-40ed-4473-8677-b4aacaaec4d4,Military Tank Vehicle Toy,18,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,2958,88,7958,3662,a3d7486c-6628-42e7-8a54-f326ba5f6775,buy_now,active,Detailed military-style tank toy with rotating turret and rolling tracks. Encourages adventurous play with scene-building possibilities.,2050-07-27 00:00:00,false,2025-12-05 00:00:00
8ebfd350-63f6-4bc4-8a58-4d53d5476886,Panasonic Lumix S5 II,11,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,3958,78,,4426,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,traditional,active,A hybrid camera with fast phase-detect AF and crisp 6K recording for cinematic workflows. Excellent durability and compact body suit outdoor and professional shooting. A reliable step into full-frame filmmaking.,2045-02-07 00:00:00,false,2025-12-09 00:00:00
8ecf4e7e-d193-4d59-beea-2d2599df0160,Fire Rescue Truck Toy,18,73522f6e-93c0-4066-857c-03ac111f0132,2264,68,7264,2672,14de0956-48d5-4aac-a4ed-5353150ae13c,buy_now,active,Bright emergency fire truck with functional ladder and directional wheels. Inspires kids to role-play rescue missions and teamwork.,2034-02-24 00:00:00,false,2025-12-08 00:00:00
903d082a-62b1-4190-a0b4-6ca925fc47f4,Plush Teddy Bear,18,73522f6e-93c0-4066-857c-03ac111f0132,1149,120,,1989,11c14be1-13ce-48a1-bd33-0830cca9c4da,traditional,active,"Soft and lovable teddy bear made with cuddly plush material. A comforting companion for bedtime, playtime, and special moments.",2031-05-28 00:00:00,false,2025-12-05 00:00:00
90f7395a-ddc0-4691-8bb2-82095b03b503,Vespa Primavera 125,19,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,801,192,,2145,2cbb0044-f5b8-49fd-929b-9d2ef0526033,traditional,active,Italian elegance with a signature vintage vibe. Smooth engine and comfortable seat create a stylish and enjoyable city riding experience.,2036-11-17 00:00:00,false,2025-12-05 00:00:00
915d2220-5d24-4b34-ae82-d018a98520da,Rowing Machine Magnetic,21,73522f6e-93c0-4066-857c-03ac111f0132,2952,72,,3528,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,traditional,active,"Full-body cardio machine with quiet magnetic resistance. Ideal for improving stamina and strengthening shoulders, back, and core simultaneously.",2039-08-17 00:00:00,true,2025-12-08 00:00:00
92c3e702-ed61-4a62-8dc8-7c06d8d0adb8,Disney Princess Doll,18,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,3245,196,,4617,2cbb0044-f5b8-49fd-929b-9d2ef0526033,traditional,active,Beautiful doll inspired by iconic Disney princess characters. Encourages storytelling imagination and magical adventures.,2036-11-17 00:00:00,true,2025-12-05 00:00:00
93882a3d-f113-454e-a881-e61d02c47748,BMW X5 2024,20,6ae7fa67-377a-4bba-8676-029d005e2bc1,680,121,5680,1890,a3d7486c-6628-42e7-8a54-f326ba5f6775,buy_now,sold,Dynamic luxury SUV combining strong performance and advanced technology. Elegant cabin with high-quality materials and superior driving precision.,2034-02-22 00:00:00,true,2025-12-06 00:00:00
9405ef0f-2f13-44eb-a7b1-e8a1509437ea,Men’s Athletic Joggers,12,6ae7fa67-377a-4bba-8676-029d005e2bc1,2914,58,,3262,ac285fd8-a4a1-40ac-8286-c8d6173f057a,traditional,active,Lightweight performance fabric allows flexible movement for workouts or casual wear. Tapered fit maintains a modern sporty look. Breathable and comfortable for daily activities.,2039-08-18 00:00:00,false,2025-12-09 00:00:00
94dca304-aa16-4114-9967-5dfb13cd24d7,Women’s Cardigan Sweater,13,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,480,83,,1144,6043eaa5-7735-4261-bac1-d7410c96f034,traditional,active,"A soft knitted cardigan designed for effortless layering. Cozy, breathable fabric makes it comfortable through all seasons. Perfect for pairing with dresses, jeans, or office outfits for a chic feminine look.",2045-02-05 00:00:00,true,2025-12-07 00:00:00
95f88149-893d-4c20-bb97-9bf443f71739,Tudor Black Bay GMT,14,03d30abe-7acd-49da-a689-8171fec6fa4c,909,71,,1406,639f899b-a662-4a29-841e-bb2e7bb1ea8f,traditional,active,A versatile travel watch featuring a GMT function and durable steel construction. Vintage-inspired styling pays tribute to iconic dive watch history. A robust and stylish companion for global adventurers.,2028-09-02 00:00:00,true,2025-12-07 00:00:00
96d9e248-e42c-455d-aead-49688b4bdb45,Men’s Sports Shorts,12,73522f6e-93c0-4066-857c-03ac111f0132,256,163,,756,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,"Quick-dry material engineered for training and outdoor activity. Elastic waistband ensures secure fit and comfort during exercise. Great companion for gym, running, or weekend chill.",2028-09-02 00:00:00,false,2025-12-07 00:00:00
96f7fac2-0edd-48d4-8f0e-f9701d30c313,Pokémon Pikachu Plush,18,6ae7fa67-377a-4bba-8676-029d005e2bc1,890,60,,1370,6dee7224-0cd4-405a-a0de-163ee91b0685,traditional,active,Adorable Pikachu plush toy with soft fabric and charming details. Perfect for Pokémon fans to collect and cuddle.,2042-05-13 00:00:00,true,2025-12-08 00:00:00
98ad6824-d212-4b15-8115-92ed3417f859,Women’s Sports Leggings,13,73522f6e-93c0-4066-857c-03ac111f0132,116,188,,2184,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,"High-stretch performance fabric provides free movement and support during workouts. Moisture-wicking material keeps you cool and dry. A perfect fitness essential for gym sessions, running, and yoga.",2045-02-07 00:00:00,false,2025-12-09 00:00:00
991cf895-5dfc-44c6-a83f-1a6330be68d2,Piaggio Liberty 125,19,6ae7fa67-377a-4bba-8676-029d005e2bc1,1297,41,,1584,2cbb0044-f5b8-49fd-929b-9d2ef0526033,traditional,active,Lightweight scooter perfect for daily commuting with excellent fuel efficiency. Modern design and agile handling enhance city maneuverability.,2053-04-25 00:00:00,true,2025-12-08 00:00:00
99ba53f0-3428-4951-a050-7564294485a8,GoPro Hero 12 Black,11,03d30abe-7acd-49da-a689-8171fec6fa4c,3376,56,,3876,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,sold,"The latest adventure action camera with improved stabilization and high dynamic range for bold outdoor footage. Waterproof, rugged, and ready for any environment. Perfect for sports lovers and travelers who want stunning POV shots.",2047-10-31 00:00:00,false,2025-12-05 00:00:00
99fb8f6e-00cd-4222-989c-de362d5b27cb,Suzuki Address 110,19,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,1450,99,,1950,76c91bb9-8fc0-465c-8ec7-5716c05004a8,traditional,active,"Compact and economical scooter ideal cho sinh viên và nhân viên văn phòng. Bền bỉ, tiết kiệm xăng và dễ dàng bảo trì.",2034-02-24 00:00:00,false,2025-12-08 00:00:00
9abba02d-a0d8-4dc3-9b37-bac9f608ae05,Men’s Dress Pants,12,03d30abe-7acd-49da-a689-8171fec6fa4c,1289,102,,2003,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,"Tailored for a polished business silhouette using premium stretchable fabric for maximum comfort. Ideal for office work, conferences, or formal events. Matches perfectly with dress shirts, suits, or smart casual outfits.",2034-02-24 00:00:00,true,2025-12-08 00:00:00
9b5a428c-3f00-450d-842b-f078f8e2879f,Motorola Edge 50 Ultra 256GB,9,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,3875,156,,4811,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,traditional,active,"A refined smartphone offering a stunning 144Hz display, durable materials, and strong battery life with wireless charging. Capable camera performance and clean UI make it an excellent premium choice for users who appreciate modern design and smooth operation.",2045-02-03 00:00:00,false,2025-12-05 00:00:00
9bb02cc3-108e-4dd7-b298-561c11347979,Vans Old Skool,15,03d30abe-7acd-49da-a689-8171fec6fa4c,3480,198,,4866,11c14be1-13ce-48a1-bd33-0830cca9c4da,traditional,active,Skateboarding icon featuring signature side stripe and durable canvas-suede build. Flat sole provides solid board feel and casual versatility. A core essential in skate and street culture.,2028-09-04 00:00:00,true,2025-12-09 00:00:00
9c16ccfb-33b0-46e3-a86f-993b9402bd0e,Acer Nitro 5 RTX 4050,10,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,3777,149,8777,4671,11393531-e33a-4a41-a5d9-518cd668ba71,buy_now,active,"One of the best value gaming laptops offering RTX graphics, solid thermals, and smooth gameplay at an affordable price. Sleek design and comfortable keyboard make it an excellent entry option for new gamers and college students.",2034-02-22 00:00:00,true,2025-12-06 00:00:00
9c5f362e-ac5b-4aba-870c-907f357c5350,Monochrome Forest Canvas,17,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,3492,141,,4338,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,Stylish black-and-white forest scenery conveying depth and mystery. A perfect minimalistic piece to complement modern interiors with artistic balance.,2053-04-26 00:00:00,true,2025-12-09 00:00:00
9cb219d5-f70d-4b83-9a2d-4c550dc4125a,Glass Electric Rice Cooker 1.2L,22,73522f6e-93c0-4066-857c-03ac111f0132,143,126,,143,639f899b-a662-4a29-841e-bb2e7bb1ea8f,traditional,active,Transparent glass lid and bowl allow easy monitoring while cooking. Perfect size for small families and energy-efficient daily use.,2047-11-02 00:00:00,true,2025-12-07 00:00:00
